검증순서,진행률,판정,Ticker,Strategy,분할수,첫매수LOC여유율,지정가매도%,FinalAsset,Return,CAGR,MDD,WinRate,Trades,CompletedCycles,ActiveT,AvgHoldDays,ProfitFactor,StabilityScore,OverfitRisk,MDD_Worse,Score
71,46.1%,관찰,SOXL,raor4_step24q,20,15.0,10.0,5352491055,5252.49,27.98,-62.75,81.63,1089,145,2.5,4.1,3.59,53.9,보통,23.03,80.05
8,5.2%,관찰,SOXL,raor4_step24q,20,10.5,10.0,5337450180,5237.45,27.96,-62.75,81.62,1088,145,2.5,4.1,3.59,53.9,보통,23.03,79.99
15,9.7%,관찰,SOXL,raor4_step24q,20,11.0,10.0,5337450180,5237.45,27.96,-62.75,81.62,1088,145,2.5,4.1,3.59,53.9,보통,23.03,79.99
22,14.3%,관찰,SOXL,raor4_step24q,20,11.5,10.0,5337450180,5237.45,27.96,-62.75,81.62,1088,145,2.5,4.1,3.59,53.9,보통,23.03,79.99
1,0.6%,관찰,SOXL,raor4_step24q,20,10.0,10.0,5322008354,5222.01,27.93,-62.75,81.62,1088,145,2.5,4.1,3.58,53.9,보통,23.03,79.93
3,1.9%,관찰,SOXL,raor4_step24q,20,10.0,15.0,10691808068,10591.81,33.59,-69.08,78.96,1003,107,2.5,2.9,4.13,41.3,높음,29.36,75.74
10,6.5%,관찰,SOXL,raor4_step24q,20,10.5,15.0,10691808068,10591.81,33.59,-69.08,78.96,1003,107,2.5,2.9,4.13,41.3,높음,29.36,75.74
17,11.0%,관찰,SOXL,raor4_step24q,20,11.0,15.0,10691808068,10591.81,33.59,-69.08,78.96,1003,107,2.5,2.9,4.13,41.3,높음,29.36,75.74
24,15.6%,관찰,SOXL,raor4_step24q,20,11.5,15.0,10691808068,10591.81,33.59,-69.08,78.96,1003,107,2.5,2.9,4.13,41.3,높음,29.36,75.74
31,20.1%,관찰,SOXL,raor4_step24q,20,12.0,15.0,10691808068,10591.81,33.59,-69.08,78.96,1003,107,2.5,2.9,4.13,41.3,높음,29.36,75.74
38,24.7%,관찰,SOXL,raor4_step24q,20,12.5,15.0,10691808068,10591.81,33.59,-69.08,78.96,1003,107,2.5,2.9,4.13,41.3,높음,29.36,75.74
45,29.2%,관찰,SOXL,raor4_step24q,20,13.0,15.0,10691808068,10591.81,33.59,-69.08,78.96,1003,107,2.5,2.9,4.13,41.3,높음,29.36,75.74
