Date,Close,WeeklyRSI,WeeklyMode,PrevSplit,Action,BuySplitsToday,CurrentSplit,BuyAmount,SellAmount,Shares,Cash,StockValue,TotalAsset
2007-11-21,42.366512298583984,58.76045041796528,상승,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,98813852.84948021,121306347.57150707
2007-11-23,42.8218879699707,60.61967612590717,상승,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,99875951.71347247,122368446.43549933
2007-11-26,42.0829963684082,60.61967612590717,상승,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,98152592.34242144,120645087.0644483
2007-11-27,42.924991607666016,60.61967612590717,상승,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,100116426.25647165,122608920.9784985
2007-11-28,44.230953216552734,60.61967612590717,상승,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,103162395.61401813,125654890.33604498
2007-11-29,44.41997528076172,60.61967612590717,상승,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,103603262.64377066,126095757.36579752
2007-11-30,44.084903717041016,59.60825124955844,상승,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,102821755.96797453,125314250.69000138
2007-12-03,43.715457916259766,59.60825124955844,상승,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,101960076.282449,124452571.00447586
2007-12-04,43.5350227355957,59.60825124955844,상승,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,101539236.93496267,124031731.65698953
2007-12-05,44.31686401367188,59.60825124955844,상승,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,103362770.30629593,125855265.02832279
2007-12-06,44.952674865722656,59.60825124955844,상승,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,104845708.51777452,127338203.23980138
2007-12-07,44.9612922668457,60.45747176169309,상승,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,104865807.37794305,127358302.09996991
2007-12-10,45.141700744628906,60.45747176169309,상승,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,105286584.44476487,127779079.16679172
2007-12-11,44.09347152709961,60.45747176169309,상승,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,102841739.16405179,125334233.88607864
2007-12-12,44.48871994018555,60.45747176169309,상승,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,103763599.76599163,126256094.48801848
2007-12-13,44.24815368652344,60.45747176169309,상승,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,103202513.25921507,125695007.98124193
2007-12-14,43.79278564453125,57.95237584468519,상승,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,102140432.18969838,124632926.91172524
2007-12-17,42.72738265991211,57.95237584468519,상승,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,99655531.54445289,122148026.26647975
2007-12-18,42.86486053466797,57.95237584468519,상승,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,99976179.09718142,122468673.81920828
2007-12-19,42.85626983642578,57.95237584468519,상승,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,99956142.51767743,122448637.23970428
2007-12-20,43.73262405395508,57.95237584468519,상승,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,102000113.85250585,124492608.5745327
2007-12-21,44.595306396484375,57.81791145574196,상승,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,104012197.48709345,126504692.2091203
2007-12-24,44.93072509765625,57.81791145574196,상승,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,104794513.81152852,127287008.53355537
2007-12-26,45.15433883666992,57.81791145574196,상승,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,105316060.99356449,127808555.71559134
2007-12-27,44.612491607666016,57.81791145574196,상승,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,104052279.54333924,126544774.26536609
2007-12-28,44.56949234008789,54.67458934008733,상승,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,103951989.87896575,126444484.6009926
2007-12-31,44.05344009399414,54.67458934008733,상승,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,102748371.55067924,125240866.27270609
2008-01-02,43.35676574707031,54.67458934008733,상승,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,101123477.91025466,123615972.63228151
2008-01-03,43.537384033203125,54.67458934008733,상승,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,101544744.32515493,124037239.04718179
2008-01-04,41.62799835205078,42.03032457273649,중립,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,97091374.30497043,119583869.02699728
2008-01-07,41.43019104003906,42.03032457273649,중립,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,96630016.93658656,119122511.65861341
2008-01-08,40.355079650878906,42.03032457273649,중립,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,94122472.82116447,116614967.54319133
2008-01-09,41.21516036987305,42.03032457273649,중립,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,96128488.539579,118620983.26160586
2008-01-10,41.27537536621094,42.03032457273649,중립,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,96268931.4381006,118761426.16012746
2008-01-11,40.466896057128906,34.545585386769645,중립,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,94383268.65527694,116875763.3773038
2008-01-14,41.172149658203125,34.545585386769645,중립,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,96028172.18349214,118520666.905519
2008-01-15,40.03683471679688,34.545585386769645,중립,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,93380211.86126184,115872706.5832887
2008-01-16,39.606815338134766,34.545585386769645,중립,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,92377252.9368624,114869747.65888925
2008-01-17,39.05635833740234,34.545585386769645,중립,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,91093390.42094417,113585885.14297102
2008-01-18,39.00474548339844,29.14781319455416,침체,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,90973010.79363996,113465505.51566681
2008-01-22,37.99844741821289,29.14781319455416,침체,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,88625963.95071906,111118458.67274591
2008-01-23,37.85224151611328,29.14781319455416,침체,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,88284959.51792605,110777454.2399529
2008-01-24,38.62630844116211,29.14781319455416,침체,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,90090360.31864245,112582855.0406693
2008-01-25,37.83502960205078,28.74768151544683,침체,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,88244815.18101573,110737309.90304258
2008-01-28,38.12746047973633,28.74768151544683,침체,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,88926868.53279068,111419363.25481753
2008-01-29,38.19626998901367,28.74768151544683,침체,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,89087356.90805408,111579851.63008094
2008-01-30,38.1618766784668,28.74768151544683,침체,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,89007139.41213575,111499634.1341626
2008-01-31,38.81554412841797,28.74768151544683,침체,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,90531725.59371126,113024220.31573811
2008-02-01,39.211181640625,29.147878728876265,침체,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,91454493.71390572,113946988.43593258
2008-02-04,38.66072463989258,29.147878728876265,침체,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,90170631.19798751,112663125.92001437
2008-02-05,37.559814453125,29.147878728876265,침체,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,87602915.0633889,110095409.78541575
2008-02-06,36.82015228271485,29.147878728876265,침체,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,85877758.45030421,108370253.17233106
2008-02-07,37.078163146972656,29.147878728876265,침체,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,86479532.02549629,108972026.74752314
2008-02-08,37.49961853027344,24.80953692825527,침체,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,87462516.65105624,109955011.3730831
2008-02-11,37.90385437011719,24.80953692825527,침체,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,88405339.1452303,110897833.86725715
2008-02-12,37.68882369995117,24.80953692825527,침체,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,87903810.74822272,110396305.47024958
2008-02-13,38.51451110839844,24.80953692825527,침체,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,89829608.97071894,112322103.69274579
2008-02-14,37.81782913208008,24.80953692825527,침체,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,88204697.53581877,110697192.25784563
2008-02-15,37.68882369995117,32.153502524223086,중립,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,87903810.74822272,110396305.47024958
2008-02-19,37.62001419067383,32.153502524223086,중립,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,87743322.37295933,110235817.09498619
2008-02-20,37.79203796386719,32.153502524223086,중립,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,88144543.31111783,110637038.03314468
2008-02-21,37.4307975769043,32.153502524223086,중립,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,87302001.58407947,109794496.30610633
2008-02-22,37.56841659545898,30.774626261952747,중립,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,87622978.33460625,110115473.0566331
2008-02-25,37.757625579833984,30.774626261952747,중립,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,88064281.32901055,110556776.0510374
2008-02-26,37.90385437011719,30.774626261952747,중립,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,88405339.1452303,110897833.86725715
2008-02-27,38.09306335449219,30.774626261952747,중립,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,88846642.13963456,111339136.86166142
2008-02-28,37.94683837890625,30.774626261952747,중립,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,88505593.22065261,110998087.94267946
2008-02-29,36.9405517578125,30.2585411912455,중립,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,86158573.06944507,108651067.79147193
2008-03-03,36.699745178222656,30.2585411912455,중립,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,85596926.03668773,108089420.75871459
2008-03-04,36.90615463256836,30.2585411912455,중립,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,86078346.67628896,108570841.39831582
2008-03-05,37.08677673339844,30.2585411912455,중립,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,86499621.98842703,108992116.71045388
2008-03-06,36.26969528198242,30.2585411912455,중립,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,84593895.93438599,107086390.65641284
2008-03-07,36.183712005615234,22.54571627016737,침체,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,84393352.19459017,106885846.91661702
2008-03-10,35.48701858520508,22.54571627016737,침체,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,82768414.06797664,105260908.7900035
2008-03-11,36.83736801147461,22.54571627016737,침체,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,85917911.68445231,108410406.40647916
2008-03-12,36.73413848876953,22.54571627016737,침체,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,85677143.53260605,108169638.2546329
2008-03-13,37.01796722412109,22.54571627016737,침체,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,86339133.61316362,108831628.33519047
2008-03-14,36.338497161865234,18.45654610529229,침체,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,84754366.51517381,107246861.23720066
2008-03-17,35.67622375488281,18.45654610529229,침체,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,83209708.16514313,105702202.88716999
2008-03-18,37.26737976074219,18.45654610529229,침체,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,86920852.81437615,109413347.536403
2008-03-19,36.34710311889648,18.45654610529229,침체,7,관망,0,7,0.0,0.0,2332357.503328941,22492494.722026855,84774438.68362895,107266933.4056558
