Date,Close,MA5,MA20,Action,CurrentSplit,BuyAmount,SellAmount,Shares,AvgPrice,Cash,StockValue,TotalAsset,Peak,Drawdown
2014-02-28,82.16388702392578,81.96561279296876,80.18397026062011,관망,40,0.0,0.0,1337047.5847378923,74.79165374626773,63657874.19657734,109857026.69801702,173514900.89459437,173636525.7904747,-0.0007004568614042932
2014-03-03,81.55455017089844,81.89898834228515,80.35480308532715,관망,40,0.0,0.0,1337047.5847378923,74.79165374626773,63657874.19657734,109042314.33038501,172700188.52696234,173636525.7904747,-0.005392513235620948
2014-03-04,82.59134674072266,82.05784454345704,80.66714248657226,목표수익 전량매도,0,0.0,110428560.67993301,0.0,74.79165374626773,174086434.87651035,0.0,174086434.87651035,174086434.87651035,0.0
2014-03-05,82.8187255859375,82.27667236328125,80.9627758026123,1분할 매수,1,2500000.0,0.0,30186.40992496142,0.0,171586434.87651035,2500000.0,174086434.87651035,174086434.87651035,0.0
2014-03-06,82.74596405029297,82.37489471435546,81.26473197937011,1분할 매수,2,2500000.0,0.0,60399.36385804389,82.8187255859375,169086434.87651035,4997803.590458265,174084238.46696863,174086434.87651035,-1.2616775932508203e-05
2014-03-07,82.33671569824219,82.40946044921876,81.49731750488282,2분할 매수,4,5000000.0,0.0,121125.61408066172,82.78232882967869,164086434.87651035,9973085.250334445,174059520.1268448,174086434.87651035,-0.00015460566864184758
2014-03-10,82.4094467163086,82.58043975830078,81.66424865722657,2분할 매수,6,5000000.0,0.0,181798.26993785138,82.55892096729148,159086434.87651035,14981894.83956045,174068329.7160708,174086434.87651035,-0.00010400098349072357
2014-03-11,82.05477142333984,82.47312469482422,81.79080505371094,2분할 매수,8,5000000.0,0.0,242733.1785759344,82.50903600528115,154086434.87651035,19917415.484909028,174003850.36141938,174086434.87651035,-0.0004743879966842574
2014-03-12,82.36398315429688,82.38217620849609,81.88753395080566,2분할 매수,10,5000000.0,0.0,303439.3247397647,82.39499897515405,149086434.87651035,24992471.431217197,174078906.30772755,174086434.87651035,-4.3246154062186686e-05
2014-03-13,81.19983673095703,82.07295074462891,81.91835594177246,3분할 매수,13,7500000.0,0.0,395804.04247743794,82.38879394238197,141586434.87651035,32139223.626620743,173725658.5031311,174086434.87651035,-0.002072397965040642
2014-03-14,80.64505004882812,81.7346176147461,81.89155044555665,3분할 매수,16,7500000.0,0.0,488804.1707613063,82.11133922881194,134086434.87651035,39419636.81512148,173506071.69163182,174086434.87651035,-0.003333764547997169
2014-03-17,81.35444641113281,81.52361755371093,81.89206237792969,3분할 매수,19,7500000.0,0.0,580993.3543997519,81.83236230922601,126586434.87651035,47266392.71573891,173852827.59224927,174086434.87651035,-0.0013419040054831893
2014-03-18,82.33671569824219,81.5800064086914,81.92176132202148,1분할 매수,20,2500000.0,0.0,611356.4795110608,81.75652895216712,124086434.87651035,50337084.64378043,174423519.5202908,174423519.5202908,0.0
2014-03-19,81.89105224609375,81.48542022705078,81.95725593566894,3분할 매수,23,7500000.0,0.0,702941.5769581113,81.78534402708559,116586434.87651035,57564625.40462822,174151060.28113857,174423519.5202908,-0.0015620556212921017
2014-03-20,82.1184310913086,81.6691390991211,81.98509902954102,1분할 매수,24,2500000.0,0.0,733385.4123648084,81.79911657640712,114086434.87651035,60224459.44865046,174310894.3251608,174423519.5202908,-0.0006456995905124413
2014-03-21,81.1302490234375,81.76617889404297,81.96896743774414,3분할 매수,27,7500000.0,0.0,825829.3539313299,81.81237176034006,106586434.87651035,66999741.1353133,173586176.01182365,174423519.5202908,-0.004800634173476411
2014-03-24,80.41924285888672,81.57913818359376,81.89554595947266,3분할 매수,30,7500000.0,0.0,919090.6149601163,81.73601444253435,99086434.87651035,73912571.37380114,172999006.2503115,174423519.5202908,-0.008166979280644452
2014-03-25,80.68359375,81.2485137939453,81.83987236022949,3분할 매수,33,7500000.0,0.0,1012046.3157589544,81.60240000193518,91586434.87651035,81655533.7968797,173241968.67339003,174423519.5202908,-0.006774033972885811
2014-03-26,79.6444091796875,80.79918518066407,81.73586349487304,3분할 매수,36,7500000.0,0.0,1106214.8842403789,81.51800833159652,84086434.87651035,88103830.88110137,172190265.75761172,174423519.5202908,-0.012803627451281158
2014-03-27,79.19775390625,80.21504974365234,81.58300857543945,3분할 매수,39,7500000.0,0.0,1200914.539597753,81.35851477156868,76586434.87651035,95109734.16950037,171696169.04601073,174423519.5202908,-0.01563636877515698
2014-03-28,79.35271453857422,79.85954284667969,81.44244995117188,1분할 매수,40,2500000.0,0.0,1232419.4479621004,81.18812520386145,74086434.87651035,97795828.64592378,171882263.52243412,174423519.5202908,-0.014569457174386685
2014-03-31,79.91789245605469,79.75927276611328,81.3606170654297,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,98492364.90298542,172578799.77949578,174423519.5202908,-0.010576095161182773
2014-04-01,81.3216781616211,79.8868896484375,81.29713363647461,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,100222417.70729667,174308852.58380702,174423519.5202908,-0.0006574052444253731
2014-04-02,81.5313720703125,80.2642822265625,81.23276596069336,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,100480848.55848715,174567283.4349975,174567283.4349975,0.0
2014-04-03,80.88414001464844,80.60155944824218,81.13967475891113,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,99683187.18574226,173769622.0622526,174567283.4349975,-0.004569363497266703
2014-04-04,78.73282623291016,80.47758178710937,80.95948028564453,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,97031866.2424591,171118301.11896944,174567283.4349975,-0.019757323641416084
2014-04-07,77.98534393310547,80.09107208251953,80.73827514648437,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,96110654.51917237,170197089.39568272,174567283.4349975,-0.02503443917623933
2014-04-08,78.7054672241211,79.56782989501953,80.57080993652343,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,96998148.46795051,171084583.34446084,174567283.4349975,-0.019950474235531566
2014-04-09,80.05462646484375,79.27248077392578,80.45534210205078,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,98660878.55461489,172747313.43112522,174567283.4349975,-0.010425607639990377
2014-04-10,77.57513427734375,78.61067962646484,80.27410697937012,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,95605104.16166979,169691539.03818014,174567283.4349975,-0.027930459252594752
2014-04-11,76.67268371582031,78.19865112304687,80.07548866271972,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,94492906.53882399,168579341.41533434,174567283.4349975,-0.03430162801320585
2014-04-14,77.27429962158203,78.05644226074219,79.8714813232422,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,95234349.68128806,169320784.55779842,174567283.4349975,-0.030054307851749833
2014-04-15,77.52954864501953,77.82125854492188,79.63112297058106,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,95548923.54184578,169635358.41835612,174567283.4349975,-0.028252287138774475
2014-04-16,78.55963897705078,77.52226104736329,79.46455230712891,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,96818426.90019883,170904861.7767092,174567283.4349975,-0.02098000029686005
2014-04-17,78.57784271240234,77.722802734375,79.28752288818359,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,96840861.53767166,170927296.414182,174567283.4349975,-0.02085148459201916
2014-04-21,79.1612777709961,78.22052154541015,79.18907432556152,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,97559898.25050549,171646333.12701583,174567283.4349975,-0.016732518548181027
2014-04-22,79.79023742675781,78.72370910644531,79.15762405395508,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,98335040.36224979,172421475.23876014,174567283.4349975,-0.012292155517424755
2014-04-23,79.0883560180664,79.03547058105468,79.0778621673584,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,97470028.06401546,171556462.94052583,174567283.4349975,-0.01724733544125288
2014-04-24,79.84492492675781,79.29252777099609,79.08788795471192,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,98402438.30081022,172488873.17732057,174567283.4349975,-0.011906069778824585
2014-04-25,78.56873321533203,79.29070587158203,79.05643692016602,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,96829634.81632105,170916069.6928314,174567283.4349975,-0.020915796306847388
2014-04-28,78.82398223876953,79.22324676513672,79.03000030517578,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,97144208.67687875,171230643.5533891,174567283.4349975,-0.01911377559387203
2014-04-29,79.45297241210938,79.15579376220703,79.00675430297852,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,97919388.39907983,172005823.27559018,174567283.4349975,-0.014673197113484969
2014-04-30,79.66265106201172,79.2706527709961,78.92380294799804,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,98177800.44504191,172264235.32155228,174567283.4349975,-0.01319289656187377
2014-05-01,79.89965057373047,79.28159790039062,78.84221687316895,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,98469883.25244161,172556318.12895197,174567283.4349975,-0.011519714728185837
2014-05-02,79.7537841796875,79.51860809326172,78.7856990814209,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,98290114.67161897,172376549.54812932,174567283.4349975,-0.01254951010155307
2014-05-05,80.17310333251953,79.78843231201172,78.85771293640137,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,98806891.75047216,172893326.6269825,174567283.4349975,-0.00958917831036942
2014-05-06,79.13391876220703,79.72462158203125,78.91514167785644,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,97526180.47599688,171612615.35250723,174567283.4349975,-0.01692566914229651
2014-05-07,78.906005859375,79.5732925415039,78.92516860961913,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,97245296.1821052,171331731.05861557,174567283.4349975,-0.018534700848379392
2014-05-08,78.8331069946289,79.3599838256836,78.8640926361084,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,97155454.20345776,171241889.0799681,174567283.4349975,-0.019049356154228408
2014-05-09,79.12483215332031,79.23419342041015,78.94157752990722,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,97514981.96248887,171601416.8389992,174567283.4349975,-0.016989819269901556
2014-05-12,80.4283676147461,79.28524627685547,79.12936172485351,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,99121484.41625826,173207919.2927686,174567283.4349975,-0.007787049872578667
2014-05-13,80.4830322265625,79.55506896972656,79.28979835510253,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,99188854.1469761,173275289.02348644,174567283.4349975,-0.007401125721201678
2014-05-14,80.06371307373047,79.78661041259765,79.41650657653808,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,98672077.06812291,172758511.94463325,174567283.4349975,-0.010361457512385328
2014-05-15,79.43474578857422,79.90693817138671,79.46026191711425,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,97896925.55376442,171983360.43027478,174567283.4349975,-0.01480187440554904
2014-05-16,79.9543228149414,80.07283630371094,79.52908592224121,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,98537262.38577366,172623697.262284,174567283.4349975,-0.011133736714401064
2014-05-19,80.51041412353516,80.08924560546875,79.59654273986817,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,99222600.12932728,173309035.00583762,174567283.4349975,-0.007207813539863016
2014-05-20,80.21868896484375,80.036376953125,79.61796531677246,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,98863072.37029617,172949507.2468065,174567283.4349975,-0.009267350424189866
2014-05-21,80.98440551757812,80.22051544189453,79.71276779174805,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,99806756.34151252,173893191.21802288,174567283.4349975,-0.0038615037348944223
2014-05-22,81.33995056152344,80.60155639648437,79.78751907348632,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,100244936.96829726,174331371.84480762,174567283.4349975,-0.001351407809915992
2014-05-23,81.93244934082031,80.99718170166015,79.95570487976075,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,100975143.98679653,175061578.86330688,175061578.86330688,0.0
2014-05-27,82.95342254638672,81.48578338623047,80.1621768951416,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,102233411.22118478,176319846.0976951,176319846.0976951,0.0
2014-05-28,82.69817352294922,81.98168029785157,80.32443695068359,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,101918837.36062706,176005272.2371374,176319846.0976951,-0.0017841092056274052
2014-05-29,83.22691345214844,82.43018188476563,80.50265007019043,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,102570466.73228629,176656901.60879666,176656901.60879666,0.0
2014-05-30,83.23603820800781,82.8093994140625,80.66946945190429,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,102581712.25886528,176668147.13537562,176668147.13537562,0.0
2014-06-02,83.15398406982422,83.05370635986328,80.83947944641113,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,102480587.14318205,176567022.01969242,176668147.13537562,-0.0005724015184565713
2014-06-03,83.11750793457031,83.0865234375,80.98669967651367,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,102435633.24470864,176522068.12121898,176668147.13537562,-0.0008268554152249274
2014-06-04,83.4274673461914,83.23238220214844,81.2013771057129,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,102817633.25166936,176904068.12817973,176904068.12817973,0.0
2014-06-05,84.12937927246094,83.41287536621094,81.4625457763672,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,103682683.16036049,177769118.03687084,177769118.03687084,0.0
2014-06-06,84.61249542236328,83.68816680908203,81.7515151977539,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,104278084.8991247,178364519.77563506,178364519.77563506,0.0
2014-06-09,84.5486831665039,83.96710662841797,82.02270774841308,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,104199441.43398528,178285876.31049562,178364519.77563506,-0.0004409142874287686
2014-06-10,84.69454193115234,84.28251342773437,82.2360164642334,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,104379200.61219373,178465635.4887041,178465635.4887041,0.0
2014-06-11,84.67628479003906,84.5322769165039,82.44567909240723,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,104356700.15642154,178443135.0329319,178465635.4887041,-0.00012607724568697396
2014-06-12,83.91059875488281,84.48852081298828,82.63802337646484,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,103413053.79566199,177499488.67217234,178465635.4887041,-0.005413629430036123
2014-06-13,84.15670013427734,84.3973617553711,82.87412109375,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,103716353.92179811,177802788.79830846,178465635.4887041,-0.003714141877121089
2014-06-16,84.2296142578125,84.33354797363282,83.08788566589355,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,103806214.70567395,177892649.5821843,178465635.4887041,-0.0032106231821645995
2014-06-17,84.27521514892578,84.2496826171875,83.27612571716308,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,103862414.13072635,177948849.00723672,178465635.4887041,-0.0028957198401373804
2014-06-18,84.74922943115234,84.26427154541015,83.50265274047851,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,104446598.55075416,178533033.4272645,178533033.4272645,0.0
2014-06-19,84.69454193115234,84.42106018066406,83.68815956115722,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,104379200.61219373,178465635.4887041,178533033.4272645,-0.0003775096253427217
2014-06-20,84.79414367675781,84.54854888916016,83.86086921691894,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,104501951.74052888,178588386.61703923,178588386.61703923,0.0
2014-06-23,84.81244659423828,84.66511535644531,84.00486907958984,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,104524508.61198626,178610943.4884966,178610943.4884966,0.0
2014-06-24,84.73016357421875,84.7561050415039,84.09370613098145,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,104423101.41787714,178509536.2943875,178610943.4884966,-0.000567754652254234
2014-06-25,85.26945495605469,84.86015014648437,84.22227020263672,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,105087734.6049701,179174169.48148045,179174169.48148045,0.0
2014-06-26,85.31515502929688,84.98427276611328,84.32668228149414,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,105144056.26400706,179230491.1405174,179230491.1405174,0.0
2014-06-27,85.68992614746094,85.1634292602539,84.44937667846679,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,105605931.47856696,179692366.35507733,179692366.35507733,0.0
2014-06-30,85.83613586425781,85.36816711425782,84.58348426818847,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,105786123.17702846,179872558.0535388,179872558.0535388,0.0
2014-07-01,86.7776107788086,85.77765655517578,84.7664894104004,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,106946415.1714893,181032850.04799965,181032850.04799965,0.0
2014-07-02,86.92384338378906,86.10853424072266,84.94130821228028,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,107126635.07779339,181213069.95430374,181213069.95430374,0.0
2014-07-03,87.47228240966797,86.53995971679687,85.10845336914062,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,107802541.99930795,181888976.8758183,181888976.8758183,0.0
2014-07-07,87.20719146728516,86.84341278076172,85.23818817138672,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,107475838.76643677,181562273.64294714,181888976.8758183,-0.0017961684016411068
2014-07-08,86.15608215332031,86.90740203857422,85.31855812072754,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,106180431.20597239,180266866.08248276,181888976.8758183,-0.008918136883264928
2014-07-09,86.79588317871094,86.91105651855469,85.42362518310547,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,106968934.43248989,181055369.30900025,181888976.8758183,-0.004583057099645957
2014-07-10,86.52169036865234,86.83062591552735,85.51589546203613,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,106631013.8808823,180717448.75739264,181888976.8758183,-0.006440896741233025
2014-07-11,87.07923126220703,86.75201568603515,85.67432708740235,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,107318138.12113327,181404572.99764362,181888976.8758183,-0.0026631843583649994
2014-07-14,87.60025024414062,86.83062744140625,85.84650459289551,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,107960252.04722564,182046686.92373598,182046686.92373598,0.0
2014-07-15,87.2986068725586,87.0591323852539,85.99995422363281,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,107588500.88973908,181674935.76624942,182046686.92373598,-0.0020420649437157515
2014-07-16,87.64592742919922,87.22914123535156,86.16848983764649,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,108016545.49842001,182102980.37493038,182102980.37493038,0.0
2014-07-17,86.4851303100586,87.22182922363281,86.25528488159179,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,106585956.55365273,180672391.4301631,182102980.37493038,-0.007855933723994348
2014-07-18,87.85615539550781,87.37721405029296,86.41336555480957,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,108275634.53260425,182362069.4091146,182362069.4091146,0.0
2014-07-21,87.7464828491211,87.40646057128906,86.56098251342773,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,108140471.95352973,182226906.8300401,182362069.4091146,-0.0007411770414343985
2014-07-22,88.30402374267578,87.6075439453125,86.73556137084961,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,108827596.19378069,182914031.07029104,182914031.07029104,0.0
2014-07-23,88.87073516845703,87.85250549316406,86.94258995056153,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,109526022.37629583,183612457.2528062,183612457.2528062,0.0
2014-07-24,88.77017211914062,88.30951385498047,87.11762580871581,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,109402086.51857193,183488521.3950823,183612457.2528062,-0.0006749861070333102
2014-07-25,88.42285919189453,88.42285461425782,87.2730110168457,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,108974051.31250519,183060486.18901554,183612457.2528062,-0.003006174374272818
2014-07-28,88.45025634765625,88.56360931396485,87.41102752685546,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,109007816.10008478,183094250.97659513,183612457.2528062,-0.002822282779526024
2014-07-29,88.29487609863281,88.56177978515625,87.53396453857422,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,108816322.45935911,182902757.33586946,183612457.2528062,-0.003865205703116197
2014-07-30,88.6422119140625,88.51607513427734,87.62719459533692,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,109244385.87326843,183330820.74977878,183612457.2528062,-0.0015338638088135766
2014-07-31,86.85071563720703,88.13218383789062,87.62353820800782,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,107036511.02072005,181122945.8972304,183612457.2528062,-0.013558510096883703
2014-08-01,86.53080749511719,87.75377349853515,87.57646446228027,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,106642250.00484711,180728684.88135746,183612457.2528062,-0.015705755560355108
2014-08-04,87.12492370605469,87.48870697021485,87.57235107421874,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,107374450.37755603,181460885.25406638,183612457.2528062,-0.011718006669762195
2014-08-05,86.45769500732422,87.12127075195312,87.58743171691894,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,106552144.75300215,180638579.6295125,183612457.2528062,-0.016196491609494254
2014-08-06,86.39374542236328,86.67157745361328,87.56732482910157,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,106473332.04080719,180559766.91731754,183612457.2528062,-0.016625725624299887
2014-08-07,86.1194839477539,86.52533111572265,87.54721450805664,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,106135326.86567183,180221761.7421822,183612457.2528062,-0.018466587514568925
2014-08-08,86.74102783203125,86.56737518310547,87.53030433654786,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,106901329.63641714,180987764.51292747,183612457.2528062,-0.014294742193144961
2014-08-11,87.2529067993164,86.59297180175781,87.51293716430663,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,107532179.23070212,181618614.10721248,183612457.2528062,-0.010858975340918654
2014-08-12,87.2163314819336,86.74469909667968,87.50882339477539,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,107487103.09824416,181573537.9747545,183612457.2528062,-0.011104471388040929
2014-08-13,88.1395263671875,87.09385528564454,87.5335033416748,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,108624866.42909022,182711301.30560058,183612457.2528062,-0.004907923790621949
2014-08-14,88.59651184082031,87.58926086425781,87.63907241821289,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,109188064.21423146,183274499.0907418,183612457.2528062,-0.001840605845163637
2014-08-15,89.02611541748047,88.04627838134766,87.69757041931152,관망,40,0.0,0.0,1232419.4479621004,81.14120575211437,74086434.87651035,109717516.0170215,183803950.89353186,183803950.89353186,0.0
2014-08-18,89.71162414550781,88.53802185058593,87.79582748413085,목표수익 전량매도,0,0.0,110562350.30519018,0.0,81.14120575211437,184648785.18170053,0.0,184648785.18170053,184648785.18170053,0.0
2014-08-19,90.21435546875,89.13762664794922,87.89134407043457,1분할 매수,1,2500000.0,0.0,27711.775881012563,0.0,182148785.18170053,2500000.0,184648785.18170053,184648785.18170053,0.0
2014-08-20,90.21435546875,89.55259246826172,87.95852508544922,1분할 매수,2,2500000.0,0.0,55423.55176202513,90.21435546875,179648785.18170053,5000000.0,184648785.18170053,184648785.18170053,0.0
2014-08-21,90.39715576171876,89.9127212524414,88.03987426757813,1분할 매수,3,2500000.0,0.0,83079.28914595171,90.21435546875,177148785.18170053,7510131.441499468,184658916.6232,184658916.6232,0.0
2014-08-22,90.53424835205078,90.21434783935547,88.14544372558593,1분할 매수,4,2500000.0,0.0,110693.14849206922,90.27520669831658,174648785.18170053,10021520.99645143,184670306.17815197,184670306.17815197,0.0
2014-08-25,90.85414123535156,90.44285125732422,88.2656379699707,1분할 매수,5,2500000.0,0.0,138209.78082172733,90.33982804018322,172148785.18170053,12556930.946884198,184705716.1285847,184705716.1285847,0.0
2014-08-26,90.94557189941406,90.58909454345704,88.39817276000977,1분할 매수,6,2500000.0,0.0,165698.74974882367,90.44222431785329,169648785.18170053,15069567.55892466,184718352.7406252,184718352.7406252,0.0
2014-08-27,90.9638442993164,90.7389923095703,88.51425437927246,1분할 매수,7,2500000.0,0.0,193182.1968179004,90.5257283035504,167148785.18170053,17572595.27274339,184721380.45444393,184721380.45444393,0.0
2014-08-28,90.8633270263672,90.8322265625,88.71488494873049,1분할 매수,8,2500000.0,0.0,220696.0473648272,90.58805774165644,164648785.18170053,20053177.12513692,184701962.30683744,184721380.45444393,-0.00010512127810392232
2014-08-29,91.20148468017578,90.965673828125,88.94841880798342,1분할 매수,9,2500000.0,0.0,248107.88181869566,90.62237515717032,162148785.18170053,22627807.182718635,184776592.36441916,184776592.36441916,0.0
2014-09-02,91.46654510498048,91.08815460205079,89.1654998779297,1분할 매수,10,2500000.0,0.0,275440.2796602303,90.6863572211778,159648785.18170053,25193570.763270896,184842355.9449714,184842355.9449714,0.0
2014-09-03,90.9272689819336,91.0844940185547,89.38897857666016,2분할 매수,12,5000000.0,0.0,330429.28412481456,90.76377656470135,154648785.18170053,30045032.397124775,184693817.5788253,184842355.9449714,-0.0008035948545815881
2014-09-04,90.84502410888672,91.06072998046876,89.61154251098634,2분할 매수,14,5000000.0,0.0,385468.07187401486,90.79098445968235,149648785.18170053,35017856.28260096,184666641.4643015,184842355.9449714,-0.0009506180538091975
2014-09-05,91.30201721191406,91.14846801757812,89.87066917419435,1분할 매수,15,2500000.0,0.0,412849.72319281806,90.79870047301684,147148785.18170053,37694012.53288463,184842797.71458516,184842797.71458516,0.0
2014-09-08,91.47571563720705,91.20331420898438,90.10740356445314,1분할 매수,16,2500000.0,0.0,440179.38093405956,90.83208221623522,144648785.18170053,40265723.87968587,184914509.0613864,184914509.0613864,0.0
2014-09-09,90.71704864501952,91.05341491699218,90.28061065673829,2분할 매수,18,5000000.0,0.0,495295.81246133795,90.87204383612904,139648785.18170053,44931774.31272966,184580559.49443018,184914509.0613864,-0.0018059673556787273
2014-09-10,91.46654510498048,91.16127014160156,90.49312133789064,1분할 매수,19,2500000.0,0.0,522628.2103028726,90.85479599832601,137148785.18170053,47802996.77080292,184951781.95250344,184951781.95250344,0.0
