검증순서,진행률,판정,Ticker,Strategy,분할수,첫매수LOC여유율,지정가매도%,FinalAsset,Return,CAGR,MDD,WinRate,Trades,CompletedCycles,ActiveT,AvgHoldDays,ProfitFactor,StabilityScore,OverfitRisk,MDD_Worse,Score
39,25.3%,관찰,SOXL,raor4_step24p,20,12.5,17.5,8521148533,8421.15,31.72,-69.13,79.69,1019,97,2.5,2.9,4.2,43.6,높음,28.21,73.37
46,29.9%,관찰,SOXL,raor4_step24p,20,13.0,17.5,8521148533,8421.15,31.72,-69.13,79.69,1019,97,2.5,2.9,4.2,43.6,높음,28.21,73.37
53,34.4%,관찰,SOXL,raor4_step24p,20,13.5,17.5,8521148533,8421.15,31.72,-69.13,79.69,1019,97,2.5,2.9,4.2,43.6,높음,28.21,73.37
60,39.0%,관찰,SOXL,raor4_step24p,20,14.0,17.5,8521148533,8421.15,31.72,-69.13,79.69,1019,97,2.5,2.9,4.2,43.6,높음,28.21,73.37
67,43.5%,관찰,SOXL,raor4_step24p,20,14.5,17.5,8521148533,8421.15,31.72,-69.13,79.69,1019,97,2.5,2.9,4.2,43.6,높음,28.21,73.37
74,48.1%,관찰,SOXL,raor4_step24p,20,15.0,17.5,8521148533,8421.15,31.72,-69.13,79.69,1019,97,2.5,2.9,4.2,43.6,높음,28.21,73.37
29,18.8%,관찰,SOXL,raor4_step24p,20,12.0,10.0,3706539440,3606.54,25.1,-62.83,81.27,1089,145,2.5,4.1,3.35,54.4,보통,22.79,73.28
36,23.4%,관찰,SOXL,raor4_step24p,20,12.5,10.0,3706539440,3606.54,25.1,-62.83,81.27,1089,145,2.5,4.1,3.35,54.4,보통,22.79,73.28
43,27.9%,관찰,SOXL,raor4_step24p,20,13.0,10.0,3706539440,3606.54,25.1,-62.83,81.27,1089,145,2.5,4.1,3.35,54.4,보통,22.79,73.28
50,32.5%,관찰,SOXL,raor4_step24p,20,13.5,10.0,3706539440,3606.54,25.1,-62.83,81.27,1089,145,2.5,4.1,3.35,54.4,보통,22.79,73.28
57,37.0%,관찰,SOXL,raor4_step24p,20,14.0,10.0,3706539440,3606.54,25.1,-62.83,81.27,1089,145,2.5,4.1,3.35,54.4,보통,22.79,73.28
64,41.6%,관찰,SOXL,raor4_step24p,20,14.5,10.0,3706539440,3606.54,25.1,-62.83,81.27,1089,145,2.5,4.1,3.35,54.4,보통,22.79,73.28
